spec	Fold_0
nist_1482121	test
nist_1482145	val
nist_1482159	val
nist_1482183	val
nist_1482204	train
nist_1482237	val
nist_1482250	val
nist_1482253	val
nist_1482264	val
nist_1482266	train
nist_1482281	train
nist_1482305	train
nist_1482317	train
nist_1482325	train
nist_1482335	train
nist_1482348	train
nist_1482376	train
nist_1482392	train
nist_1482435	test
nist_1482455	test
nist_1482477	train
nist_1482494	train
nist_1482501	train
nist_1482515	train
nist_1482520	test
nist_1482533	test
nist_1482563	test
nist_1482579	test
nist_1482600	test
nist_1482612	test
nist_1482652	test
nist_1482663	test
nist_1482704	test
nist_1482716	test
nist_1482761	val
nist_1482776	val
nist_1482781	val
nist_1482794	val
nist_1482799	train
nist_1482812	train
nist_1482831	train
nist_1482838	train
nist_1482840	train
nist_1482848	train
nist_1482850	train
nist_1482864	train
nist_1482877	train
nist_1482885	test
nist_1482897	test
nist_1482919	test
nist_1482929	test
nist_1482940	test
nist_1482950	test
nist_1482963	train
nist_1482977	train
nist_1482985	train
nist_1482997	train
nist_1483005	train
nist_1483006	train
nist_1483008	train
nist_1483021	train
nist_1483029	train
nist_1483037	train
nist_1483045	test
nist_1483059	test
nist_1483081	train
nist_1483092	train
nist_1483123	train
nist_1483137	train
nist_1483153	train
nist_1483167	train
nist_1483174	train
nist_1483187	train
nist_1483195	train
nist_1483207	train
nist_1483232	val
nist_1483270	val
nist_1483285	val
nist_1483306	val
nist_1483313	val
nist_1483337	train
nist_1483351	train
nist_1483376	train
nist_1483385	train
nist_1483404	train
nist_1483439	train
nist_1483454	train
nist_1483460	test
nist_1483473	test
nist_1483495	train
nist_1483507	train
nist_1483523	train
nist_1483526	train
nist_1483528	train
nist_1483540	train
nist_1483559	train
nist_1483570	train
nist_1483601	train
nist_1483613	train
nist_1483646	val
nist_1483658	val
nist_1483689	train
nist_1483701	train
nist_1483731	train
nist_1483742	train
nist_1483773	val
nist_1483785	val
nist_1483815	train
nist_1483826	train
nist_1483859	test
nist_1483871	test
nist_1483903	val
nist_1483914	val
nist_1483934	val
nist_1483946	val
nist_1483974	val
nist_1483987	val
nist_1484006	train
nist_1484017	train
nist_1484048	val
nist_1484060	val
nist_1484083	val
nist_1484096	val
nist_1484118	val
nist_1484132	val
nist_1484156	train
nist_1484168	train
nist_1484185	test
nist_1484197	test
nist_1484214	test
nist_1484226	test
nist_1484259	train
nist_1484273	train
nist_1484280	train
nist_1484288	train
nist_1484293	test
nist_1484305	test
nist_1484329	test
nist_1484341	test
nist_1484356	val
nist_1484370	val
nist_1484378	val
nist_1484390	val
nist_1484409	train
nist_1484422	train
nist_1484427	train
nist_1484436	train
nist_1484453	train
nist_1484462	train
nist_1484464	val
nist_1484472	val
nist_1484485	test
nist_1484496	test
nist_1484527	test
nist_1484538	test
nist_1484570	val
nist_1484581	val
nist_1484604	test
nist_1484616	test
nist_1484645	train
nist_1484661	train
nist_1484667	val
nist_1484685	val
nist_1484698	test
nist_1484710	test
nist_1484741	train
nist_1484753	train
nist_1484775	train
nist_1484792	train
nist_1484794	val
nist_1484807	val
nist_1484814	val
nist_1484826	val
nist_1484831	test
nist_1484844	val
nist_1484859	val
nist_1484879	val
nist_1484895	val
nist_1484899	train
nist_1484913	train
nist_1484919	train
nist_1484932	train
nist_1484941	train
nist_1484951	train
nist_1484963	train
nist_1484975	train
nist_1485017	train
nist_1485032	train
nist_1485040	train
nist_1485048	train
nist_1485052	train
nist_1485067	train
nist_1485074	train
nist_1485081	train
nist_1485085	train
nist_1485096	train
nist_1485104	train
nist_1485111	train
nist_1485130	train
nist_1485145	train
nist_1485150	train
nist_1485160	train
nist_1485166	train
nist_1485176	train
nist_1485184	train
nist_1485199	train
nist_1485206	train
nist_1485216	train
nist_1485222	train
nist_1485232	train
nist_1485234	test
nist_1485247	test
nist_1485275	train
nist_1485290	train
nist_1485299	train
nist_1485314	train
nist_1485344	train
nist_1485349	train
nist_1485351	train
nist_1485358	train
nist_1485367	train
nist_1485410	val
nist_1485424	val
nist_1485430	val
nist_1485461	test
nist_1485472	test
nist_1485491	train
nist_1485501	train
nist_1485521	val
nist_1485535	val
nist_1485541	val
nist_1485550	val
nist_1485571	val
nist_1485583	val
nist_1485608	val
nist_1485619	val
nist_1485624	test
nist_1485658	test
nist_1485673	test
nist_1485696	test
nist_1485709	test
nist_1485713	test
nist_1485726	test
nist_1485730	train
nist_1485743	train
nist_1485750	train
nist_1485762	train
nist_1485766	train
nist_1485778	train
nist_1485790	train
nist_1485807	train
nist_1485820	train
nist_1485833	train
nist_1485841	train
nist_1485851	train
nist_1485887	val
nist_1485899	val
nist_1486000	train
nist_1486017	train
nist_1486031	train
nist_1486059	train
nist_1486109	train
nist_1486123	train
nist_1486216	train
nist_1486220	train
nist_1486249	train
nist_1486257	train
nist_1486277	train
nist_1486289	train
nist_1486303	train
nist_1486314	train
nist_1486360	train
nist_1486368	train
nist_1486416	val
nist_1486430	val
nist_1486433	val
nist_1486447	val
nist_1486468	train
nist_1486482	train
nist_1486490	train
nist_1486500	train
nist_1486683	train
nist_1486697	train
nist_1486760	train
nist_1486774	train
nist_1486788	train
nist_1486794	train
nist_1486817	test
nist_1486829	test
nist_1486900	val
nist_1486910	val
nist_1486916	val
nist_1486922	val
nist_1486932	val
nist_1486935	val
nist_1486938	val
nist_1486939	val
nist_1486950	val
nist_1486956	val
nist_1486963	val
nist_1486977	test
nist_1486991	test
nist_1486996	train
nist_1487005	train
nist_1487054	train
nist_1487065	train
nist_1487112	train
nist_1487122	train
nist_1487147	train
nist_1487155	train
nist_1487163	train
nist_1487173	train
nist_1487289	train
nist_1487307	train
nist_1487315	train
nist_1487324	train
nist_1487371	train
nist_1487381	train
nist_1487392	train
nist_1487437	train
nist_1487446	train
nist_1487471	train
nist_1487484	train
nist_1487503	train
nist_1487506	train
nist_1487508	train
nist_1487516	train
nist_1487546	train
nist_1487549	train
nist_1487550	train
nist_1487565	train
nist_1487571	train
nist_1487583	train
nist_1487591	train
nist_1487605	train
nist_1487620	train
nist_1487625	train
nist_1487663	test
nist_1487672	test
nist_1487676	train
nist_1487683	train
nist_1487705	train
nist_1487717	train
nist_1487719	train
nist_1487730	train
nist_1487739	train
nist_1487752	train
nist_1487760	train
nist_1487770	train
nist_1487796	train
nist_1487813	train
nist_1487843	train
nist_1487857	train
nist_1487866	train
nist_1487873	train
nist_1487874	train
nist_1487888	train
nist_1487895	train
nist_1487902	train
nist_1487903	train
nist_1487917	train
nist_1487924	train
nist_1487934	train
nist_1487959	train
nist_1487977	train
nist_1487982	train
nist_1487997	train
nist_1488000	train
nist_1488015	train
nist_1488022	train
nist_1488035	train
nist_1488051	train
nist_1488077	train
nist_1488081	train
nist_1488107	train
nist_1488110	train
nist_1488138	train
nist_1488142	train
nist_1488169	train
nist_1488173	train
nist_1488203	train
nist_1488206	train
nist_1488233	train
nist_1488236	train
nist_1488252	train
nist_1488256	train
nist_1488273	train
nist_1488276	train
nist_1488293	train
nist_1488297	train
nist_1488313	train
nist_1488316	train
nist_1488332	train
nist_1488336	train
nist_1488353	train
nist_1488356	train
nist_1488372	train
nist_1488376	train
nist_1488393	train
nist_1488396	train
nist_1488413	train
nist_1488417	train
nist_1488434	train
nist_1488437	train
nist_1488454	train
nist_1488462	train
nist_1488478	train
nist_1488482	train
nist_1488490	train
nist_1488492	train
nist_1488509	train
nist_1488511	train
nist_1488528	train
nist_1488530	train
nist_1488543	train
nist_1488566	train
nist_1488573	train
nist_1488606	train
nist_1488623	train
nist_1488630	train
nist_1488643	train
nist_1488648	train
nist_1488659	train
nist_1488664	train
nist_1488673	train
nist_1488693	val
nist_1488719	val
nist_1488760	train
nist_1488777	train
nist_1488804	train
nist_1488807	train
nist_1488809	test
nist_1488822	test
nist_1488838	train
nist_1488849	train
nist_1488871	train
nist_1488885	train
nist_1488913	train
nist_1488931	train
nist_1488984	train
nist_1488991	train
nist_1488996	train
nist_1489009	train
nist_1489030	train
nist_1489038	train
nist_1489054	train
nist_1489064	train
nist_1489072	train
nist_1489082	train
nist_1489087	train
nist_1489094	train
nist_1489096	train
nist_1489103	train
nist_1489114	train
nist_1489121	train
nist_1489133	train
nist_1489139	train
nist_1489143	train
nist_1489145	train
nist_1489157	train
nist_1489162	train
nist_1489175	train
nist_1489183	train
nist_1489194	train
nist_1489234	train
nist_1489237	train
nist_1489245	train
nist_1489258	train
nist_1489305	train
nist_1489316	train
nist_1489320	train
nist_1489329	val
nist_1489343	val
nist_1489346	val
nist_1489351	val
nist_1489355	train
nist_1489368	train
nist_1489376	train
nist_1489390	train
nist_1489398	train
nist_1489411	train
nist_1489442	train
nist_1489448	train
nist_1489450	train
nist_1489452	train
nist_1489464	train
nist_1489479	train
nist_1489539	train
nist_1489545	train
nist_1489567	train
nist_1489577	train
nist_1489589	train
nist_1489597	train
nist_1489599	train
nist_1489611	train
nist_1489621	val
nist_1489635	val
nist_1489684	val
nist_1489696	val
nist_1489699	train
nist_1489714	train
nist_1489733	train
nist_1489741	train
nist_1489743	train
nist_1489751	train
nist_1489778	val
nist_1489790	val
nist_1489812	val
nist_1489827	val
nist_1490041	train
nist_1490052	train
nist_1490058	train
nist_1490077	train
nist_1490085	train
nist_1490090	train
nist_1490106	train
nist_1490113	train
nist_1490115	train
nist_1490117	train
nist_1490130	train
nist_1490135	train
nist_1490145	train
nist_1490159	train
nist_1490173	train
nist_1490183	train
nist_1490194	train
nist_1490204	train
nist_1490216	train
nist_1490242	train
nist_1490249	train
nist_1490253	train
nist_1490259	train
nist_1490268	train
nist_1490281	train
nist_1490309	train
nist_1490321	train
nist_1490323	train
nist_1490336	train
nist_1490359	train
nist_1490373	train
nist_1490409	train
nist_1490412	train
nist_1490414	train
nist_1490424	train
nist_1490428	train
nist_1490436	train
nist_1490445	train
nist_1490453	train
nist_1490466	train
nist_1490478	train
nist_1490482	train
nist_1490492	train
nist_1490494	train
nist_1490499	train
nist_1490516	train
nist_1490524	train
nist_1490528	train
nist_1490541	train
nist_1490568	train
nist_1490581	train
nist_1490583	train
nist_1490597	train
nist_1490601	train
nist_1490611	train
nist_1490625	train
nist_1490637	train
nist_1490643	train
nist_1490654	train
nist_1490661	train
nist_1490664	train
nist_1490666	train
nist_1490671	train
nist_1490673	train
nist_1490680	train
nist_1490686	train
nist_1490693	train
nist_1490696	train
nist_1490701	train
nist_1490713	train
nist_1490725	train
nist_1490731	train
nist_1490733	train
nist_1490737	train
nist_1490739	train
nist_1490746	train
nist_1490752	train
nist_1490756	train
nist_1490759	train
nist_1490768	train
nist_1490787	train
nist_1490796	train
nist_1490805	train
nist_1490822	train
nist_1490827	train
nist_1490829	train
nist_1490834	train
nist_1490836	train
nist_1490850	train
nist_1490856	train
nist_1490865	train
nist_1490871	train
nist_1490881	train
nist_1490887	train
nist_1490889	train
nist_1490891	train
nist_1490894	train
nist_1490905	train
nist_1490911	train
nist_1490919	train
nist_1490922	train
nist_1490937	train
nist_1490947	train
nist_1490961	train
nist_1491000	train
nist_1491029	train
nist_1491042	train
nist_1491062	train
nist_1491070	train
nist_1491079	val
nist_1491092	val
nist_1491113	val
nist_1491126	val
nist_1491148	train
nist_1491160	train
nist_1491191	train
nist_1491204	train
nist_1491222	val
nist_1491234	val
nist_1491250	val
nist_1491262	val
nist_1491278	train
nist_1491290	train
nist_1491306	train
nist_1491318	train
nist_1491335	train
nist_1491350	train
nist_1491366	train
nist_1491378	train
nist_1491396	train
nist_1491403	val
nist_1491412	val
nist_1491433	val
nist_1491463	train
nist_1491474	train
nist_1491483	train
nist_1491493	train
nist_1491532	train
nist_1491534	train
nist_1491544	train
nist_1491554	train
nist_1491575	train
nist_1491581	train
nist_1491595	train
nist_1491617	train
nist_1491634	train
nist_1491663	train
nist_1491674	train
nist_1491721	train
nist_1491732	train
nist_1491737	train
nist_1491764	train
nist_1491778	train
nist_1491786	train
nist_1491797	train
nist_1491817	train
nist_1491830	train
nist_1491838	train
nist_1491848	train
nist_1491858	test
nist_1491871	train
nist_1491886	train
nist_1491893	train
nist_1491903	train
nist_1491939	train
nist_1491951	train
nist_1491981	train
nist_1491990	train
nist_1492002	val
nist_1492010	val
nist_1492019	val
nist_1492030	val
nist_1492038	train
nist_1492052	train
nist_1492078	train
nist_1492085	train
nist_1492087	train
nist_1492098	train
nist_1492104	train
nist_1492118	train
nist_1492134	train
nist_1492165	train
nist_1492170	train
nist_1492172	train
nist_1492189	train
nist_1492216	train
nist_1492228	train
nist_1492242	train
nist_1492265	train
nist_1492274	train
nist_1492294	test
nist_1492305	test
nist_1492335	train
nist_1492351	train
nist_1492359	train
nist_1492375	train
nist_1492429	train
nist_1492432	train
nist_1492434	train
nist_1492448	train
nist_1492467	train
nist_1492483	train
nist_1492490	train
nist_1492505	train
nist_1492513	train
nist_1492529	train
nist_1492558	train
nist_1492571	train
nist_1492598	val
nist_1492609	val
nist_1492611	val
nist_1492618	val
nist_1492620	val
nist_1492635	val
nist_1492659	val
nist_1492664	train
nist_1492681	train
nist_1492688	train
nist_1492703	train
nist_1492749	train
nist_1492762	train
nist_1492801	test
nist_1492812	test
nist_1492841	train
nist_1492853	train
nist_1492873	train
nist_1492885	train
nist_1492933	train
nist_1492946	train
nist_1492952	train
nist_1492965	train
nist_1493001	train
nist_1493016	train
nist_1493062	train
nist_1493076	train
nist_1493093	train
nist_1493105	train
nist_1493143	test
nist_1493156	test
nist_1493261	val
nist_1493278	val
nist_1493302	val
nist_1493313	val
nist_1493315	test
nist_1493330	train
nist_1493344	train
nist_1493352	train
nist_1493367	train
nist_1493402	train
nist_1493415	train
nist_1493420	train
nist_1493431	train
nist_1493468	train
nist_1493483	train
nist_1493508	train
nist_1493519	train
nist_1493541	train
nist_1493549	train
nist_1493552	train
nist_1493558	train
nist_1493562	train
nist_1493571	train
nist_1493577	test
nist_1493585	test
nist_1493587	train
nist_1493599	train
nist_1493605	train
nist_1493614	train
nist_1493621	test
nist_1493633	test
nist_1493638	train
nist_1493652	train
nist_1493656	train
nist_1493663	train
nist_1493667	train
nist_1493682	train
nist_1493688	train
nist_1493701	train
nist_1493723	train
nist_1493732	train
nist_1493736	train
nist_1493745	train
nist_1493754	train
nist_1493773	train
nist_1493784	train
nist_1493816	train
nist_1493825	train
nist_1493831	train
nist_1493840	train
nist_1493844	train
nist_1493853	train
nist_1493855	test
nist_1493865	test
nist_1493890	val
nist_1493901	val
nist_1493908	val
nist_1493918	val
nist_1493923	train
nist_1493934	train
nist_1493942	train
nist_1493953	train
nist_1493977	train
nist_1493988	train
nist_1493996	train
nist_1494006	train
nist_1494013	train
nist_1494024	train
nist_1494034	train
nist_1494041	test
nist_1494054	test
nist_1494057	test
nist_1494120	test
nist_1494125	test
nist_1494127	train
nist_1494140	train
nist_1494144	test
nist_1494153	test
nist_1494179	test
nist_1494183	train
nist_1494185	train
nist_1494191	train
nist_1494194	train
nist_1494199	train
nist_1494201	train
nist_1494217	train
nist_1494244	train
nist_1494256	train
nist_1494277	train
nist_1494290	train
nist_1494324	test
nist_1494335	test
nist_1494341	test
nist_1494355	test
nist_1494387	train
nist_1494395	train
nist_1494398	train
nist_1494408	train
nist_1494417	train
nist_1494419	train
nist_1494432	train
nist_1494466	train
nist_1494474	train
nist_1494492	train
nist_1494504	train
nist_1494513	train
nist_1494525	train
nist_1494530	train
nist_1494537	train
nist_1494565	train
nist_1494573	train
